Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2555","Soyabeans","2010","2010","kg","0.1","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2555","Soyabeans","2013","2013","kg","0.1","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2555","Soyabeans","2017","2017","kg","0.13","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2555","Soyabeans","2021","2021","kg","0.25","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2552","Groundnuts","2010","2010","kg","6.5","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2552","Groundnuts","2013","2013","kg","5.29","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2552","Groundnuts","2017","2017","kg","4.73","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2552","Groundnuts","2021","2021","kg","3.68","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2557","Sunflower seed","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2557","Sunflower seed","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2557","Sunflower seed","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2557","Sunflower seed","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2558","Rape and Mustardseed","2010","2010","kg","0.04","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2558","Rape and Mustardseed","2013","2013","kg","0.08","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2558","Rape and Mustardseed","2017","2017","kg","0.73","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2558","Rape and Mustardseed","2021","2021","kg","0.56","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2560","Coconuts - Incl Copra","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2560","Coconuts - Incl Copra","2013","2013","kg","0.04","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2560","Coconuts - Incl Copra","2017","2017","kg","0.19","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2560","Coconuts - Incl Copra","2021","2021","kg","0.05","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2561","Sesame seed","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2561","Sesame seed","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2561","Sesame seed","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2561","Sesame seed","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2563","Olives (including preserved)","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2563","Olives (including preserved)","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2563","Olives (including preserved)","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2563","Olives (including preserved)","2021","2021","kg","0.04","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2570","Oilcrops, Other","2010","2010","kg","0.71","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2570","Oilcrops, Other","2013","2013","kg","0.72","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2570","Oilcrops, Other","2017","2017","kg","0.75","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2570","Oilcrops, Other","2021","2021","kg","0.61","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2571","Soyabean Oil","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2571","Soyabean Oil","2013","2013","kg","0.13","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2571","Soyabean Oil","2017","2017","kg","0.07","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2571","Soyabean Oil","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2572","Groundnut Oil","2010","2010","kg","2","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2572","Groundnut Oil","2013","2013","kg","2.17","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2572","Groundnut Oil","2017","2017","kg","1.34","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2572","Groundnut Oil","2021","2021","kg","1.14","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2573","Sunflowerseed Oil","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2573","Sunflowerseed Oil","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2573","Sunflowerseed Oil","2017","2017","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2573","Sunflowerseed Oil","2021","2021","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2574","Rape and Mustard Oil","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2574","Rape and Mustard Oil","2013","2013","kg","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2574","Rape and Mustard Oil","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2574","Rape and Mustard Oil","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2575","Cottonseed Oil","2010","2010","kg","1.41","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2575","Cottonseed Oil","2013","2013","kg","2.46","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2575","Cottonseed Oil","2017","2017","kg","3.52","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2575","Cottonseed Oil","2021","2021","kg","2.09","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2576","Palmkernel Oil","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2576","Palmkernel Oil","2013","2013","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2576","Palmkernel Oil","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2576","Palmkernel Oil","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2577","Palm Oil","2010","2010","kg","0.64","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2577","Palm Oil","2013","2013","kg","0.69","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2577","Palm Oil","2017","2017","kg","0.74","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2577","Palm Oil","2021","2021","kg","0.62","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2578","Coconut Oil","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2578","Coconut Oil","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2578","Coconut Oil","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2578","Coconut Oil","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2579","Sesameseed Oil","2017","2017","kg","0.32","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2579","Sesameseed Oil","2021","2021","kg","0.04","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2580","Olive Oil","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2580","Olive Oil","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2580","Olive Oil","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2580","Olive Oil","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2581","Ricebran Oil","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2582","Maize Germ Oil","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2582","Maize Germ Oil","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2582","Maize Germ Oil","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2582","Maize Germ Oil","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2586","Oilcrops Oil, Other","2010","2010","kg","1.38","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2586","Oilcrops Oil, Other","2013","2013","kg","0.75","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2586","Oilcrops Oil, Other","2017","2017","kg","0.71","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2586","Oilcrops Oil, Other","2021","2021","kg","1.09","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2601","Tomatoes and products","2010","2010","kg","4.35","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2601","Tomatoes and products","2013","2013","kg","10.93","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2601","Tomatoes and products","2017","2017","kg","11.39","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2601","Tomatoes and products","2021","2021","kg","11.97","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2602","Onions","2010","2010","kg","3.04","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2602","Onions","2013","2013","kg","4.35","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2602","Onions","2017","2017","kg","4.88","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2602","Onions","2021","2021","kg","5.15","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2605","Vegetables, other","2010","2010","kg","84.85","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2605","Vegetables, other","2013","2013","kg","78.66","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2605","Vegetables, other","2017","2017","kg","85.89","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2605","Vegetables, other","2021","2021","kg","105.1","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2611","Oranges, Mandarines","2010","2010","kg","23.42","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2611","Oranges, Mandarines","2013","2013","kg","26.93","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2611","Oranges, Mandarines","2017","2017","kg","24.07","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2611","Oranges, Mandarines","2021","2021","kg","18.17","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2612","Lemons, Limes and products","2010","2010","kg","1.5","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2612","Lemons, Limes and products","2013","2013","kg","1.57","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2612","Lemons, Limes and products","2017","2017","kg","1.74","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2612","Lemons, Limes and products","2021","2021","kg","1.82","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2613","Grapefruit and products","2010","2010","kg","0.06","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2613","Grapefruit and products","2013","2013","kg","0.04","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2613","Grapefruit and products","2017","2017","kg","0.08","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2613","Grapefruit and products","2021","2021","kg","0.06","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2614","Citrus, Other","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2614","Citrus, Other","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2614","Citrus, Other","2017","2017","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2614","Citrus, Other","2021","2021","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2615","Bananas","2010","2010","kg","10.67","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2615","Bananas","2013","2013","kg","8.99","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2615","Bananas","2017","2017","kg","9.57","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2615","Bananas","2021","2021","kg","21.53","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2616","Plantains","2017","2017","kg","0.84","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2616","Plantains","2021","2021","kg","0.21","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2617","Apples and products","2010","2010","kg","0.08","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2617","Apples and products","2013","2013","kg","0.11","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2617","Apples and products","2017","2017","kg","0.13","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2617","Apples and products","2021","2021","kg","0.18","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2618","Pineapples and products","2010","2010","kg","0.89","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2618","Pineapples and products","2013","2013","kg","0.45","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2618","Pineapples and products","2017","2017","kg","0.43","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2618","Pineapples and products","2021","2021","kg","0.53","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2619","Dates","2010","2010","kg","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2619","Dates","2013","2013","kg","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2619","Dates","2017","2017","kg","0.05","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2619","Dates","2021","2021","kg","0.04","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2620","Grapes and products (excl wine)","2010","2010","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2620","Grapes and products (excl wine)","2013","2013","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2620","Grapes and products (excl wine)","2017","2017","kg","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2620","Grapes and products (excl wine)","2021","2021","kg","0.06","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2625","Fruits, other","2010","2010","kg","36.8","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2625","Fruits, other","2013","2013","kg","38.34","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2625","Fruits, other","2017","2017","kg","40.6","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2625","Fruits, other","2021","2021","kg","45.03","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2630","Coffee and products","2010","2010","kg","0.3","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2630","Coffee and products","2017","2017","kg","0.3","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2630","Coffee and products","2021","2021","kg","0.28","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2633","Cocoa Beans and products","2010","2010","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2633","Cocoa Beans and products","2013","2013","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2633","Cocoa Beans and products","2017","2017","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2633","Cocoa Beans and products","2021","2021","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2635","Tea (including mate)","2010","2010","kg","0.48","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2635","Tea (including mate)","2013","2013","kg","0.45","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2635","Tea (including mate)","2017","2017","kg","0.64","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2635","Tea (including mate)","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2640","Pepper","2010","2010","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2640","Pepper","2013","2013","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2640","Pepper","2017","2017","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2640","Pepper","2021","2021","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2641","Pimento","2010","2010","kg","0.28","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2641","Pimento","2013","2013","kg","0.19","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2641","Pimento","2017","2017","kg","0.19","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2641","Pimento","2021","2021","kg","0.17","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2642","Cloves","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2642","Cloves","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2642","Cloves","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2642","Cloves","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2645","Spices, Other","2010","2010","kg","1.57","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2645","Spices, Other","2013","2013","kg","1.56","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2645","Spices, Other","2017","2017","kg","1.19","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2645","Spices, Other","2021","2021","kg","1.33","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2655","Wine","2010","2010","kg","0.04","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2655","Wine","2013","2013","kg","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2655","Wine","2017","2017","kg","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2655","Wine","2021","2021","kg","0.09","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2656","Beer","2010","2010","kg","0.75","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2656","Beer","2013","2013","kg","0.85","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2656","Beer","2017","2017","kg","0.17","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2656","Beer","2021","2021","kg","1.28","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2657","Beverages, Fermented","2010","2010","kg","38.47","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2657","Beverages, Fermented","2013","2013","kg","31.19","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2657","Beverages, Fermented","2017","2017","kg","34.17","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2657","Beverages, Fermented","2021","2021","kg","33.48","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2658","Beverages, Alcoholic","2010","2010","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2658","Beverages, Alcoholic","2013","2013","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2658","Beverages, Alcoholic","2017","2017","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2658","Beverages, Alcoholic","2021","2021","kg","0.12","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2680","Infant food","2010","2010","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2680","Infant food","2013","2013","kg","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2680","Infant food","2017","2017","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2680","Infant food","2021","2021","kg","0.07","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2899","Miscellaneous","2010","2010","kg","1.4","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2899","Miscellaneous","2013","2013","kg","1.4","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2899","Miscellaneous","2017","2017","kg","1.39","E","Estimated value"
